problem_id,game,target,studyType
1.0,PLAYGROUND,아기,0
2.0,PLAYGROUND,네모,0
3.0,PLAYGROUND,카드,0
4.0,PLAYGROUND,주스,0
5.0,PLAYGROUND,부채,0
6.0,SNACKGAME,내려,0
7.0,SNACKGAME,켜요,0
8.0,SNACKGAME,아야,0
9.0,SNACKGAME,휴지,0
10.0,SNACKGAME,요리,0
11.0,PLAYGROUND,오리,0
12.0,PLAYGROUND,바지,0
13.0,PLAYGROUND,세수,0
14.0,PLAYGROUND,나무,0
15.0,PLAYGROUND,머리,0
16.0,SNACKGAME,호박,0
17.0,SNACKGAME,김밥,0
18.0,SNACKGAME,공주,0
19.0,SNACKGAME,선물,0
20.0,SNACKGAME,닫다,0
21.0,BOATGAME,포크,0
22.0,BOATGAME,새우,0
23.0,BOATGAME,거미,0
24.0,BOATGAME,카레,0
25.0,BOATGAME,기차,0
26.0,SNACKGAME,짜요,0
27.0,SNACKGAME,쓰다,0
28.0,SNACKGAME,꼬마,0
29.0,SNACKGAME,떼다,0
30.0,SNACKGAME,빼다,0
31.0,SNACKGAME,비누,0
32.0,SNACKGAME,다리,0
33.0,SNACKGAME,노래,0
34.0,SNACKGAME,버스,0
35.0,SNACKGAME,세모,0
36.0,MANDUGAME,오리,0
37.0,MANDUGAME,바지,0
38.0,MANDUGAME,세수,0
39.0,MANDUGAME,나무,0
40.0,MANDUGAME,머리,0
41.0,PLAYGROUND,튜브,0
42.0,PLAYGROUND,하러,0
43.0,PLAYGROUND,우리,0
44.0,PLAYGROUND,고쳐,0
45.0,PLAYGROUND,여유,0
46.0,SNACKGAME,어디서,0
47.0,SNACKGAME,누구냐,0
48.0,SNACKGAME,가라고,0
49.0,SNACKGAME,이야기,0
50.0,SNACKGAME,비켜요,0
51.0,PLAYGROUND,가져,0
52.0,PLAYGROUND,피다,0
53.0,PLAYGROUND,쪼아,0
54.0,PLAYGROUND,떼서,0
55.0,PLAYGROUND,아파,0
56.0,SNACKGAME,다르지,0
57.0,SNACKGAME,코끼리,0
58.0,SNACKGAME,자네요,0
59.0,SNACKGAME,아저씨,0
60.0,SNACKGAME,뿌려요,0
61.0,FRUITPUZZLEGAME,입다,0
62.0,FRUITPUZZLEGAME,인사,0
63.0,FRUITPUZZLEGAME,언제,0
64.0,FRUITPUZZLEGAME,줍다,0
65.0,FRUITPUZZLEGAME,언니,0
66.0,PLAYGROUND,신나,0
67.0,PLAYGROUND,접다,0
68.0,PLAYGROUND,문어,0
69.0,PLAYGROUND,굽다,0
70.0,PLAYGROUND,한개,0
71.0,BOATGAME,언제,0
72.0,BOATGAME,입다,0
73.0,BOATGAME,한개,0
74.0,BOATGAME,인사,0
75.0,BOATGAME,신나,0
76.0,HITHITGAME,덥다,0
77.0,HITHITGAME,신어,0
78.0,HITHITGAME,만두,0
79.0,HITHITGAME,춥다,0
80.0,HITHITGAME,만져,0
81.0,FRUITPUZZLEGAME,잡다,0
82.0,FRUITPUZZLEGAME,뽑아,0
83.0,FRUITPUZZLEGAME,단추,0
84.0,FRUITPUZZLEGAME,친구,0
85.0,FRUITPUZZLEGAME,혼자,0
86.0,PLAYGROUND,수건,0
87.0,PLAYGROUND,나는,0
88.0,PLAYGROUND,맵다,0
89.0,PLAYGROUND,기린,0
90.0,PLAYGROUND,먼저,0
91.0,MANDUGAME,만져,0
92.0,MANDUGAME,씹다,0
93.0,MANDUGAME,팬티,0
94.0,MANDUGAME,춥다,0
95.0,MANDUGAME,라면,0
96.0,MANDUGAME,돕고,0
97.0,MANDUGAME,씹어,0
98.0,MANDUGAME,우산,0
99.0,PLAYGROUND,사진,0
100.0,PLAYGROUND,어떤,0
101.0,PLAYGROUND,좁다,0
102.0,PLAYGROUND,무슨,0
103.0,PLAYGROUND,배꼽,0
104.0,SNACKGAME,라면,0
105.0,SNACKGAME,우산,0
106.0,SNACKGAME,배꼽,0
107.0,SNACKGAME,친구,0
108.0,SNACKGAME,덥다,0
109.0,BOATGAME,천사,0
110.0,BOATGAME,어른,0
111.0,BOATGAME,시다,0
112.0,BOATGAME,대답,0
113.0,BOATGAME,지갑,0
114.0,HITHITGAME,밉다,0
115.0,HITHITGAME,펴지,0
116.0,HITHITGAME,텐트,0
117.0,HITHITGAME,뽑아,0
118.0,HITHITGAME,레몬,0
119.0,MANDUGAME,이사,0
120.0,MANDUGAME,접시,0
121.0,MANDUGAME,혼나,0
122.0,MANDUGAME,대단,0
123.0,MANDUGAME,수거,0
124.0,SNACKGAME,거인,0
125.0,SNACKGAME,매다,0
126.0,SNACKGAME,신나,0
127.0,SNACKGAME,자다,0
128.0,SNACKGAME,만두,0
129.0,BOATGAME,텐트,0
130.0,BOATGAME,거인,0
131.0,BOATGAME,뽑아,0
132.0,BOATGAME,먼저,0
133.0,BOATGAME,기린,0
134.0,MANDUGAME,갑자기,0
135.0,MANDUGAME,돈가스,0
136.0,MANDUGAME,신기해,0
137.0,MANDUGAME,만나자,0
138.0,MANDUGAME,무겁다,0
139.0,SNACKGAME,무섭다,0
140.0,SNACKGAME,오렌지,0
141.0,SNACKGAME,사진기,0
142.0,SNACKGAME,더럽네,0
143.0,SNACKGAME,어린이,0
144.0,MANDUGAME,가깝다,0
145.0,MANDUGAME,건너요,0
146.0,MANDUGAME,미안해,0
147.0,MANDUGAME,가볍다,0
148.0,MANDUGAME,간호사,0
149.0,SNACKGAME,대단해,0
150.0,SNACKGAME,자전거,0
151.0,SNACKGAME,때문에,0
152.0,SNACKGAME,어둡다,0
153.0,SNACKGAME,차갑네,0
154.0,MANDUGAME,어린이,0
155.0,MANDUGAME,배고픈,0
156.0,MANDUGAME,신나는,0
157.0,MANDUGAME,두껍고,0
158.0,MANDUGAME,무서운,0
159.0,SNACKGAME,신기해,0
160.0,SNACKGAME,가벼운,0
161.0,SNACKGAME,돈가스,0
162.0,SNACKGAME,가깝다,0
163.0,SNACKGAME,만나서,0
164.0,FRUITPUZZLEGAME,받다,0
165.0,FRUITPUZZLEGAME,양파,0
166.0,FRUITPUZZLEGAME,날개,0
167.0,FRUITPUZZLEGAME,울다,0
168.0,FRUITPUZZLEGAME,공주,0
169.0,PLAYGROUND,벌레,0
170.0,PLAYGROUND,청소,0
171.0,PLAYGROUND,닫다,0
172.0,PLAYGROUND,상어,0
173.0,PLAYGROUND,날다,0
174.0,BOATGAME,수영,0
175.0,BOATGAME,닫다,0
176.0,BOATGAME,날개,0
177.0,BOATGAME,벌레,0
178.0,BOATGAME,가방,0
179.0,HITHITGAME,물다,0
180.0,HITHITGAME,사랑,0
181.0,HITHITGAME,하늘,0
182.0,HITHITGAME,받다,0
183.0,HITHITGAME,공주,0
184.0,FRUITPUZZLEGAME,할래,0
185.0,FRUITPUZZLEGAME,쏟아,0
186.0,FRUITPUZZLEGAME,여행,0
187.0,FRUITPUZZLEGAME,종이,0
188.0,FRUITPUZZLEGAME,퍼즐,0
189.0,PLAYGROUND,형제,0
190.0,PLAYGROUND,놀고,0
191.0,PLAYGROUND,얼마,0
192.0,PLAYGROUND,상자,0
193.0,PLAYGROUND,굳어,0
194.0,MANDUGAME,몰래,0
195.0,MANDUGAME,모양,0
196.0,MANDUGAME,비밀,0
197.0,MANDUGAME,팽이,0
198.0,MANDUGAME,사탕,0
199.0,MANDUGAME,대장,0
200.0,MANDUGAME,구멍,0
201.0,MANDUGAME,올려,0
202.0,MANDUGAME,닫아,0
203.0,MANDUGAME,술래,0
204.0,PLAYGROUND,쏟다,0
205.0,PLAYGROUND,보물,0
206.0,PLAYGROUND,공부,0
207.0,PLAYGROUND,자랑,0
208.0,PLAYGROUND,불어,0
209.0,SNACKGAME,파란,0
210.0,SNACKGAME,가장,0
211.0,SNACKGAME,놀다,0
212.0,SNACKGAME,소풍,0
213.0,SNACKGAME,미소,0
214.0,BOATGAME,보글,0
215.0,BOATGAME,노랑,0
216.0,BOATGAME,길어,0
217.0,BOATGAME,교실,0
218.0,BOATGAME,영어,0
219.0,HITHITGAME,돋아,0
220.0,HITHITGAME,노란,0
221.0,HITHITGAME,미술,0
222.0,HITHITGAME,양파,0
223.0,HITHITGAME,별로,0
224.0,MANDUGAME,상상,0
225.0,MANDUGAME,청소,0
226.0,MANDUGAME,사랑,0
227.0,MANDUGAME,둥근,0
228.0,MANDUGAME,생일,0
229.0,PLAYGROUND,빨대,0
230.0,PLAYGROUND,쌔앵,0
231.0,PLAYGROUND,공룡,0
232.0,PLAYGROUND,얼굴,0
233.0,PLAYGROUND,몰래,0
234.0,BOATGAME,하늘,0
235.0,BOATGAME,장갑,0
236.0,BOATGAME,갈래,0
237.0,BOATGAME,닫아,0
238.0,MANDUGAME,병아리,0
239.0,MANDUGAME,날아가,0
240.0,MANDUGAME,물고기,0
241.0,MANDUGAME,고양이,0
242.0,MANDUGAME,이상해,0
243.0,SNACKGAME,얼마야,0
244.0,SNACKGAME,강아지,0
245.0,SNACKGAME,자동차,0
246.0,SNACKGAME,애벌레,0
247.0,SNACKGAME,비행기,0
248.0,MANDUGAME,게을러,0
249.0,MANDUGAME,돌고래,0
250.0,MANDUGAME,돋아나,0
251.0,MANDUGAME,앵무새,0
252.0,MANDUGAME,거미줄,0
253.0,SNACKGAME,할래요,0
254.0,SNACKGAME,오징어,0
255.0,SNACKGAME,생기다,0
256.0,SNACKGAME,코뿔소,0
257.0,SNACKGAME,주차장,0
258.0,MANDUGAME,놀이터,0
259.0,MANDUGAME,구급차,0
260.0,MANDUGAME,물려요,0
261.0,MANDUGAME,호랑이,0
262.0,MANDUGAME,올라가,0
263.0,SNACKGAME,비누칠,0
264.0,SNACKGAME,말해요,0
265.0,SNACKGAME,으르렁,0
266.0,SNACKGAME,슬프다,0
267.0,SNACKGAME,캥거루,0
268.0,PLAYGROUND,안녕,0
269.0,PLAYGROUND,가족,0
270.0,PLAYGROUND,받침,0
271.0,PLAYGROUND,씹고,0
272.0,PLAYGROUND,경찰,0
273.0,BOATGAME,이름,0
274.0,BOATGAME,껍질,0
275.0,BOATGAME,간식,0
276.0,BOATGAME,깜짝,0
277.0,MANDUGAME,색칠해,0
278.0,MANDUGAME,나무집,0
279.0,MANDUGAME,장난감,0
280.0,MANDUGAME,그림책,0
281.0,SNACKGAME,돋아나,0
282.0,SNACKGAME,눈사람,0
283.0,SNACKGAME,숟가락,0
284.0,SNACKGAME,꼬집어,0
285.0,FRUITPUZZLEGAME,악어,0
286.0,FRUITPUZZLEGAME,음매,0
287.0,FRUITPUZZLEGAME,먹다,0
288.0,FRUITPUZZLEGAME,김치,0
289.0,FRUITPUZZLEGAME,엄마,0
290.0,PLAYGROUND,악기,0
291.0,PLAYGROUND,박수,0
292.0,PLAYGROUND,감자,0
293.0,PLAYGROUND,침대,0
294.0,PLAYGROUND,수박,0
295.0,BOATGAME,가득,0
296.0,BOATGAME,택시,0
297.0,BOATGAME,막아,0
298.0,BOATGAME,감기,0
299.0,HITHITGAME,늑대,0
300.0,HITHITGAME,그림,0
301.0,HITHITGAME,트럭,0
302.0,HITHITGAME,다음,0
303.0,HITHITGAME,냄새,0
304.0,FRUITPUZZLEGAME,축하,0
305.0,FRUITPUZZLEGAME,내일,0
306.0,FRUITPUZZLEGAME,바람,0
307.0,FRUITPUZZLEGAME,으악,0
308.0,FRUITPUZZLEGAME,아침,0
309.0,PLAYGROUND,낙타,0
310.0,PLAYGROUND,하품,0
311.0,PLAYGROUND,천사,0
312.0,PLAYGROUND,조심,0
313.0,MANDUGAME,도사,0
314.0,MANDUGAME,수비,0
315.0,MANDUGAME,고소,0
316.0,MANDUGAME,부두,0
317.0,MANDUGAME,시비,0
318.0,MANDUGAME,주사,0
319.0,MANDUGAME,가지,0
320.0,MANDUGAME,그네,0
321.0,MANDUGAME,베개,0
322.0,MANDUGAME,거미,0
323.0,MANDUGAME,패티,0
324.0,MANDUGAME,후크,0
325.0,MANDUGAME,치카,0
326.0,MANDUGAME,하프,0
327.0,MANDUGAME,체코,0
328.0,MANDUGAME,소파,0
329.0,MANDUGAME,치마,0
330.0,MANDUGAME,카레,0
331.0,MANDUGAME,포도,0
332.0,MANDUGAME,체조,0
333.0,PLAYGROUND,앞뒤,0
334.0,PLAYGROUND,계란,0
335.0,PLAYGROUND,의자,0
336.0,PLAYGROUND,콰직,0
337.0,PLAYGROUND,뭐해,0
338.0,SNACKGAME,최고,0
339.0,SNACKGAME,안돼,0
340.0,SNACKGAME,웨딩,0
341.0,SNACKGAME,쉬워,0
342.0,SNACKGAME,얘기,0
343.0,MANDUGAME,도와줘,0
344.0,MANDUGAME,유치원,0
345.0,MANDUGAME,괴롭혀,0
346.0,MANDUGAME,뭐예요,0
347.0,MANDUGAME,위험해,0
348.0,PLAYGROUND,아이,0
349.0,PLAYGROUND,바이,0
350.0,PLAYGROUND,가기,0
351.0,PLAYGROUND,비가,0
352.0,BOATGAME,아이,0
353.0,BOATGAME,기가,0
354.0,BOATGAME,이바,0
355.0,BOATGAME,아기,0
356.0,BOATGAME,비아,0
357.0,SNACKGAME,기비,0
358.0,SNACKGAME,비가,0
359.0,SNACKGAME,가기,0
360.0,SNACKGAME,이가,0
361.0,SNACKGAME,바이,0
362.0,MANDUGAME,비가,0
363.0,MANDUGAME,가이,0
364.0,MANDUGAME,이기,0
365.0,MANDUGAME,가기,0
366.0,MANDUGAME,이아,0
367.0,PLAYGROUND,가시,0
368.0,PLAYGROUND,스키,0
369.0,PLAYGROUND,노래,0
370.0,PLAYGROUND,어디,0
371.0,PLAYGROUND,카트,0
372.0,MANDUGAME,우비,0
373.0,BOATGAME,바다,0
374.0,BOATGAME,고추,0
375.0,BOATGAME,모래,0
376.0,BOATGAME,주사,0
377.0,BOATGAME,파리,0
378.0,SNACKGAME,네모,0
379.0,SNACKGAME,호두,0
380.0,SNACKGAME,치즈,0
381.0,SNACKGAME,카레,0
382.0,SNACKGAME,기차,0
383.0,HITHITGAME,포도,0
384.0,HITHITGAME,치마,0
385.0,HITHITGAME,대추,0
386.0,HITHITGAME,비누,0
387.0,HITHITGAME,세수,0
388.0,PLAYGROUND,세모,0
389.0,PLAYGROUND,보리,0
390.0,PLAYGROUND,제주,0
391.0,PLAYGROUND,히터,0
392.0,PLAYGROUND,채소,0
393.0,MANDUGAME,새우,0
394.0,MANDUGAME,누나,0
395.0,MANDUGAME,수고,0
396.0,HITHITGAME,소개,0
397.0,HITHITGAME,다리,0
398.0,HITHITGAME,보라,0
399.0,HITHITGAME,파도,0
400.0,HITHITGAME,체조,0
401.0,SNACKGAME,제비,0
402.0,SNACKGAME,부리,0
403.0,SNACKGAME,기사,0
404.0,SNACKGAME,노루,0
405.0,SNACKGAME,거리,0
406.0,BOATGAME,부채,0
407.0,BOATGAME,타조,0
408.0,BOATGAME,저기,0
409.0,BOATGAME,버스,0
410.0,BOATGAME,나무,0
411.0,PLAYGROUND,모두,0
412.0,PLAYGROUND,보트,0
413.0,PLAYGROUND,허리,0
414.0,PLAYGROUND,파마,0
415.0,HITHITGAME,개미,0
416.0,HITHITGAME,모자,0
417.0,HITHITGAME,나비,0
418.0,HITHITGAME,주스,0
419.0,HITHITGAME,머리,0
420.0,MANDUGAME,바나나,0
421.0,MANDUGAME,소고기,0
422.0,MANDUGAME,너구리,0
423.0,MANDUGAME,바구니,0
424.0,MANDUGAME,사다리,0
425.0,SNACKGAME,두더지,0
426.0,SNACKGAME,자르다,0
427.0,SNACKGAME,마시고,0
428.0,SNACKGAME,개나리,0
429.0,SNACKGAME,나가서,0
430.0,SNACKGAME,토스트,0
431.0,SNACKGAME,다치다,0
432.0,SNACKGAME,케이크,0
433.0,SNACKGAME,피아노,0
434.0,SNACKGAME,스티커,0
435.0,MANDUGAME,주머니,0
436.0,MANDUGAME,소시지,0
437.0,MANDUGAME,다치네,0
438.0,MANDUGAME,무지개,0
439.0,MANDUGAME,나타나,0
440.0,SNACKGAME,개구리,0
441.0,SNACKGAME,사이다,0
442.0,SNACKGAME,라디오,0
443.0,SNACKGAME,토마토,0
444.0,SNACKGAME,지우개,0
445.0,SNACKGAME,마이크,0
446.0,SNACKGAME,더하기,0
447.0,SNACKGAME,카메라,0
448.0,SNACKGAME,마스크,0
449.0,SNACKGAME,테이프,0
450.0,MANDUGAME,악어,0
451.0,MANDUGAME,몰라,0
452.0,MANDUGAME,침대,0
453.0,MANDUGAME,부엉,0
454.0,MANDUGAME,그림,0
455.0,SNACKGAME,혼자,0
456.0,SNACKGAME,엄마,0
457.0,SNACKGAME,트럭,0
458.0,SNACKGAME,수바,0
459.0,SNACKGAME,박수,0
460.0,BOATGAME,구슬,0
461.0,BOATGAME,오줌,0
462.0,BOATGAME,킁킁,0
463.0,BOATGAME,음매,0
464.0,BOATGAME,초록,0
465.0,HITHITGAME,뿜다,0
466.0,HITHITGAME,표범,0
467.0,HITHITGAME,어제,0
468.0,HITHITGAME,가득,0
469.0,MANDUGAME,척척,0
470.0,MANDUGAME,마을,0
471.0,MANDUGAME,이름,0
472.0,MANDUGAME,먹다,0
473.0,SNACKGAME,소금,0
474.0,SNACKGAME,택시,0
475.0,SNACKGAME,김치,0
476.0,SNACKGAME,바닥,0
477.0,SNACKGAME,국자,0
478.0,BOATGAME,백조,0
479.0,BOATGAME,나빠,0
480.0,BOATGAME,게임,0
481.0,BOATGAME,어마,0
482.0,BOATGAME,거품,0
483.0,MANDUGAME,빙그레,0
484.0,MANDUGAME,옥수수,0
485.0,MANDUGAME,그림자,0
486.0,MANDUGAME,아기곰,0
487.0,MANDUGAME,남아서,0
488.0,SNACKGAME,독수리,0
489.0,SNACKGAME,다음에,0
490.0,SNACKGAME,꿈꾸다,0
491.0,SNACKGAME,세탁기,0
492.0,SNACKGAME,잠자리,0
493.0,MANDUGAME,우체국,0
494.0,MANDUGAME,조심해,0
495.0,MANDUGAME,햄버거,0
496.0,MANDUGAME,느림보,0
497.0,MANDUGAME,목도리,0
498.0,SNACKGAME,잠그다,0
499.0,SNACKGAME,컴퓨터,0
500.0,SNACKGAME,도마뱀,0
501.0,SNACKGAME,넘겨요,0
502.0,SNACKGAME,태극기,0
503.0,MANDUGAME,마음에,0
504.0,MANDUGAME,세탁기,0
505.0,MANDUGAME,감사해,0
506.0,MANDUGAME,반겨요,0
507.0,MANDUGAME,씩씩해,0
508.0,SNACKGAME,햄버거,0
509.0,SNACKGAME,기침해,0
510.0,SNACKGAME,가야지,0
511.0,SNACKGAME,답답해,0
512.0,SNACKGAME,그림자,0
513.0,FRUITPUZZLEGAME,엉엉,0
514.0,FRUITPUZZLEGAME,안녕,0
515.0,FRUITPUZZLEGAME,꿀벌,0
516.0,FRUITPUZZLEGAME,입술,0
517.0,FRUITPUZZLEGAME,김밥,0
518.0,PLAYGROUND,반찬,0
519.0,PLAYGROUND,떡국,0
520.0,PLAYGROUND,음식,0
521.0,PLAYGROUND,당근,0
522.0,PLAYGROUND,책상,0
523.0,BOATGAME,한번,0
524.0,BOATGAME,생일,0
525.0,BOATGAME,착한,0
526.0,BOATGAME,창문,0
527.0,BOATGAME,달콤,0
528.0,HITHITGAME,풍선,0
529.0,HITHITGAME,약국,0
530.0,HITHITGAME,동물,0
531.0,HITHITGAME,힘센,0
532.0,HITHITGAME,짹짹,0
533.0,FRUITPUZZLEGAME,달걀,0
534.0,FRUITPUZZLEGAME,동글,0
535.0,FRUITPUZZLEGAME,눈물,0
536.0,FRUITPUZZLEGAME,안경,0
537.0,FRUITPUZZLEGAME,행복,0
538.0,PLAYGROUND,눈썹,0
539.0,PLAYGROUND,작은,0
540.0,PLAYGROUND,땅콩,0
541.0,SNACKGAME,안녕,0
542.0,SNACKGAME,행복,0
543.0,SNACKGAME,착한,0
544.0,SNACKGAME,달콤,0
545.0,FRUITPUZZLEGAME,정말,0
546.0,FRUITPUZZLEGAME,신발,0
547.0,FRUITPUZZLEGAME,짝꿍,0
548.0,FRUITPUZZLEGAME,식빵,0
549.0,FRUITPUZZLEGAME,손톱,0
550.0,PLAYGROUND,양말,0
551.0,PLAYGROUND,찐빵,0
552.0,PLAYGROUND,생선,0
553.0,PLAYGROUND,껍질,0
554.0,PLAYGROUND,선물,0
555.0,BOATGAME,빨강,0
556.0,BOATGAME,당근,0
557.0,BOATGAME,양말,0
558.0,BOATGAME,책상,0
559.0,BOATGAME,입술,0
560.0,HITHITGAME,달걀,0
561.0,HITHITGAME,경찰,0
562.0,HITHITGAME,작은,0
563.0,HITHITGAME,신발,0
564.0,HITHITGAME,음식,0
565.0,MANDUGAME,풍선,0
566.0,MANDUGAME,약국,0
567.0,MANDUGAME,발톱,0
568.0,MANDUGAME,창문,0
569.0,PLAYGROUND,정말,0
570.0,PLAYGROUND,짝꿍,0
571.0,SNACKGAME,눈물,0
572.0,SNACKGAME,안경,0
573.0,SNACKGAME,받침,0
574.0,SNACKGAME,동글,0
575.0,SNACKGAME,식빵,0
576.0,MANDUGAME,동물,0
577.0,MANDUGAME,힘센,0
578.0,MANDUGAME,껍질,0
579.0,MANDUGAME,선물,0
580.0,MANDUGAME,눈썹,0
581.0,BOATGAME,차문,0
582.0,BOATGAME,새신,0
583.0,BOATGAME,연필,0
584.0,BOATGAME,빨대,0
585.0,BOATGAME,째짹,0
586.0,HITHITGAME,차문,0
587.0,HITHITGAME,껍질,0
588.0,HITHITGAME,선물,0
589.0,HITHITGAME,안경,0
590.0,MANDUGAME,친구들,0
591.0,MANDUGAME,즐거운,0
592.0,MANDUGAME,눈사람,0
593.0,MANDUGAME,엉덩이,0
594.0,MANDUGAME,주인공,0
595.0,SNACKGAME,그림책,0
596.0,SNACKGAME,만들기,0
597.0,SNACKGAME,수영장,0
598.0,SNACKGAME,얼룩말,0
599.0,SNACKGAME,색칠해,0
600.0,MANDUGAME,파란색,0
601.0,MANDUGAME,달콤해,0
602.0,MANDUGAME,꿈꾸는,0
603.0,MANDUGAME,숟가락,0
604.0,SNACKGAME,심심해,0
605.0,SNACKGAME,달팽이,0
606.0,SNACKGAME,복숭아,0
607.0,SNACKGAME,솜사탕,0
608.0,SNACKGAME,냉장고,0
609.0,MANDUGAME,올챙이,0
610.0,MANDUGAME,발가락,0
611.0,MANDUGAME,선풍기,0
612.0,MANDUGAME,신호등,0
613.0,MANDUGAME,선생님,0
614.0,SNACKGAME,장난감,0
615.0,SNACKGAME,친구들,0
616.0,SNACKGAME,신기한,0
617.0,SNACKGAME,올챙이,0
618.0,SNACKGAME,신호등,0
619.0,SNACKGAME,선풍기,0
620.0,SNACKGAME,엉덩이,0
621.0,SNACKGAME,선생님,0
622.0,FRUITPUZZLEGAME,웃다,0
623.0,FRUITPUZZLEGAME,있다,0
624.0,FRUITPUZZLEGAME,찾다,0
625.0,FRUITPUZZLEGAME,같다,0
626.0,FRUITPUZZLEGAME,쫓다,0
627.0,PLAYGROUND,벗다,0
628.0,PLAYGROUND,했다,0
629.0,PLAYGROUND,붙다,0
630.0,PLAYGROUND,찢다,0
631.0,PLAYGROUND,늦다,0
632.0,BOATGAME,씨앗,0
633.0,BOATGAME,갔다,0
634.0,BOATGAME,뱉다,0
635.0,BOATGAME,버섯,0
636.0,BOATGAME,히읗,0
637.0,HITHITGAME,꽃게,0
638.0,HITHITGAME,숫자,0
639.0,HITHITGAME,잤다,0
640.0,HITHITGAME,밑에,0
641.0,HITHITGAME,깨끗,0
642.0,FRUITPUZZLEGAME,떴다,0
643.0,FRUITPUZZLEGAME,젖다,0
644.0,FRUITPUZZLEGAME,맡다,0
645.0,FRUITPUZZLEGAME,씻다,0
646.0,FRUITPUZZLEGAME,잤다,0
647.0,PLAYGROUND,연못,0
648.0,PLAYGROUND,풀밭,0
649.0,PLAYGROUND,곶감,0
650.0,PLAYGROUND,칫솔,0
651.0,PLAYGROUND,햇볕,0
652.0,BOATGAME,티읕,0
653.0,BOATGAME,비옷,0
654.0,BOATGAME,바깥,0
655.0,BOATGAME,탔다,0
656.0,BOATGAME,다섯,0
657.0,FRUITPUZZLEGAME,샀지,0
658.0,FRUITPUZZLEGAME,로봇,0
659.0,FRUITPUZZLEGAME,맺다,0
660.0,FRUITPUZZLEGAME,그릇,0
661.0,PLAYGROUND,로봇,0
662.0,PLAYGROUND,꽃밭,0
663.0,PLAYGROUND,얕다,0
664.0,PLAYGROUND,불빛,0
665.0,SNACKGAME,있다,0
666.0,SNACKGAME,찾고,0
667.0,SNACKGAME,붙어,0
668.0,SNACKGAME,젖다,0
669.0,SNACKGAME,씻어,0
670.0,HITHITGAME,웃네,0
671.0,HITHITGAME,같아,0
672.0,HITHITGAME,늦어,0
673.0,HITHITGAME,다섯,0
674.0,HITHITGAME,꽃밭,0
675.0,BOATGAME,풀밭,0
676.0,BOATGAME,곶감,0
677.0,BOATGAME,칫솔,0
678.0,BOATGAME,숫자,0
679.0,BOATGAME,맡아,0
680.0,BOATGAME,깨끗,0
681.0,BOATGAME,얕다,0
682.0,BOATGAME,찢어,0
683.0,MANDUGAME,멋지다,0
684.0,MANDUGAME,뱉었어,0
685.0,MANDUGAME,찾았네,0
686.0,MANDUGAME,붙이다,0
687.0,MANDUGAME,했어요,0
688.0,SNACKGAME,맡아요,0
689.0,SNACKGAME,깨끗해,0
690.0,SNACKGAME,벗었어,0
691.0,SNACKGAME,쫓아가,0
692.0,SNACKGAME,못해요,0
693.0,MANDUGAME,씻었어,0
694.0,MANDUGAME,붙였다,0
695.0,MANDUGAME,멋있어,0
696.0,MANDUGAME,꽃다발,0
697.0,MANDUGAME,빗어요,0
698.0,SNACKGAME,늦었다,0
699.0,SNACKGAME,맞아요,0
700.0,SNACKGAME,돛단배,0
701.0,SNACKGAME,웃었어,0
702.0,SNACKGAME,있었다,0
703.0,MANDUGAME,쫓겨요,0
704.0,MANDUGAME,찢었어,0
705.0,MANDUGAME,빼앗다,0
706.0,MANDUGAME,깨끗해,0
707.0,MANDUGAME,했으면,0
708.0,SNACKGAME,붙여서,0
709.0,SNACKGAME,했지만,0
710.0,SNACKGAME,늦었어,0
711.0,SNACKGAME,꽃다발,0
712.0,FRUITPUZZLEGAME,깊다,0
713.0,FRUITPUZZLEGAME,닦다,0
714.0,FRUITPUZZLEGAME,섞다,0
715.0,FRUITPUZZLEGAME,덮다,0
716.0,FRUITPUZZLEGAME,묶다,0
717.0,PLAYGROUND,덮개,0
718.0,PLAYGROUND,숲속,0
719.0,PLAYGROUND,낚시,0
720.0,PLAYGROUND,무릎,0
721.0,PLAYGROUND,부엌,0
722.0,BOATGAME,앞발,0
723.0,BOATGAME,키읔,0
724.0,BOATGAME,짚신,0
725.0,BOATGAME,깎다,0
726.0,BOATGAME,싶다,0
727.0,FRUITPUZZLEGAME,꺾다,0
728.0,FRUITPUZZLEGAME,높다,0
729.0,FRUITPUZZLEGAME,볶다,0
730.0,FRUITPUZZLEGAME,밖에,0
731.0,FRUITPUZZLEGAME,갚다,0
732.0,PLAYGROUND,옆집,0
733.0,PLAYGROUND,풀숲,0
734.0,PLAYGROUND,앞발,0
735.0,MANDUGAME,이곳,0
736.0,MANDUGAME,높다,0
737.0,MANDUGAME,숲속,0
738.0,MANDUGAME,키읔,0
739.0,MANDUGAME,낚시,0
740.0,BOATGAME,불끈,0
741.0,BOATGAME,묶다,0
742.0,BOATGAME,도넛,0
743.0,BOATGAME,깊다,0
744.0,BOATGAME,앞집,0
745.0,SNACKGAME,뚜껑,0
746.0,SNACKGAME,짚신,0
747.0,SNACKGAME,팔랑,0
748.0,SNACKGAME,꾸룩,0
749.0,SNACKGAME,섞다,0
750.0,HITHITGAME,저곳,0
751.0,HITHITGAME,덮다,0
752.0,HITHITGAME,저녁,0
753.0,HITHITGAME,집밖,0
754.0,PLAYGROUND,심다,0
755.0,PLAYGROUND,닦고,0
756.0,PLAYGROUND,깎아,0
757.0,BOATGAME,부엌,0
758.0,BOATGAME,숲속,0
759.0,BOATGAME,무릎,0
760.0,BOATGAME,볶아,0
